,product_id,product_name,aisle_id,department_id,prices
24118,24117,Potato Chips Cheddar & Sour Cream Flavored Party Size!,107,19,5.7
24121,24120,Dried Cranberries,117,19,4.0
24123,24122,Caramel Hard Candies,45,19,3.0
24142,24141,Ultimate Flora Probiotic Supplement Gummies Natural Fruit Flavors,45,19,2.2
24146,24145,Baby Ruth Fun Size Candy Bars,45,19,4.4
24151,24150,Chewy Chocolate Caramel,45,19,6.7
24153,24152,Crunchy Pecan Crunch Granola Bars,3,19,3.1
24154,24153,Organic Sunflower Flax Snax,125,19,3.2
24158,24157,Chocolate Chip Snackimals,61,19,4.3
24176,24175,Orbit Cinnamint Sugarfree Gum,46,19,6.7
24180,24179,"Real Vegetable Chips, Sweets & Beets",107,19,2.6
24197,24196,Special K Fudge Dipped Pretzels,45,19,5.2
24203,24202,Organic Popped Corn Chile Jalapeno White Cheddar,23,19,2.2
24210,24209,Smoke & Cure Pepper Beef Meat Sticks,23,19,1.8
24225,24224,Pepper Multiseed Crackers,78,19,6.2
24226,24225,"Minis, Vanilla",61,19,4.8
24237,24236,Organic  Dried & Unsulfured Orchard Select Apricots,117,19,5.7
24242,24241,"Corn Thins, Organic, Sesame",107,19,4.7
24249,24248,"Popped Chip Snack, Cheddar & Sour Cream Potato",107,19,1.7
24250,24249,Jalapeno Chomperz Crunchy Seaweed Chips,50,19,4.1
24277,24276,Black Licorice Twists,45,19,6.7
24278,24277,Chocolate Chip Organic,45,19,5.1
24281,24280,Natural Blueberries Covered In Dark Chocolate,45,19,4.4
24289,24288,Rosemary Raisin Raincoast Crisps,78,19,3.9
24297,24296,Smoke & Cure Pepper Turkey Meat Sticks,23,19,2.4
24312,24311,Original Cheddar CheeseSticks,78,19,4.7
24327,24326,Kit Kat King Size,45,19,3.8
24343,24342,Big Chewy Peanut Butter Chocolate Chip Granola,3,19,4.7
24347,24346,Maltesers,45,19,6.4
24355,24354,Acai & Cacao Acai Bar,45,19,6.1
24362,24361,Honey Graham Crackers,78,19,2.1
24367,24366,"Potato Chips, Reduced Fat, Lightly Salted",107,19,2.1
24370,24369,Gluten Free Oatmeal Grahams Snack Packs 4 Ct,125,19,3.2
24374,24373,Mediterranean Vegetable Chips,107,19,3.7
24377,24376,Chewy Girl Scouts Thin Mints,3,19,6.8
24380,24379,Choco Leibniz,61,19,5.7
24387,24386,Mini Nilla Wafers,61,19,3.0
24399,24398,Endulge Caramel Nut Chew Bars,3,19,3.4
24430,24429,Gluten-Free & Non-Dairy Ginger Cookies,61,19,4.3
24433,24432,Long Lasting Peppermint Flavor Sugar Free Gum,46,19,3.1
24444,24443,The GFB Oatmeal Raisin Bar,3,19,6.6
24450,24449,Chocolate Mini Big Bag Sandwich Cookies,61,19,4.2
24462,24461,72% Dark Chocolate Sea Salt Caramel Bar,45,19,2.9
24464,24463,Pizza Baked Crispy Stix To-Go-Packs,78,19,6.3
24465,24464,Crunchy Apple Chips Cinnamon,50,19,4.4
24477,24476,Salt & Pepper Potato Chips,107,19,4.6
24478,24477,Organic Montmorency Dried Cherries,117,19,1.9
24488,24487,Cheese Popcorn,23,19,4.3
24494,24493,Minis,45,19,4.7
24496,24495,Hickory Smoked Almond Protein Bar,3,19,3.7
24499,24498,Broccoli Cauliflower & Carrot Ranch Crunch Snack Mix,107,19,5.6
24500,24499,Clasico Nacho Chipotle Tortilla Chips,107,19,2.2
24510,24509,Pretzels Braided Twists Multigrain,107,19,3.1
24514,24513,Coffee Candy,45,19,6.2
24515,24514,Fig Newtons Fat Free Cookies,61,19,3.1
24519,24518,Gluten Free Lemonzest Nutrition bar,3,19,1.6
24524,24523,"Oat Cookies, Stem Ginger",61,19,5.4
24535,24534,Dark Chocolate Covered Goji Berries,45,19,5.8
24537,24536,Mango Tango Almond Mix,117,19,2.0
24546,24545,"Licorice, Strawberry",45,19,4.3
24552,24551,90 Calorie Chocolate Peanut Butter Brownies,3,19,2.2
24565,24564,Organic Chili Pep Nutrition Bar,3,19,4.4
24573,24572,Peppermint Sugar-Free Mints with Neutrazin,46,19,4.3
24576,24575,"Roasted Seaweed, Full Sheets, Sea Salt",50,19,2.9
24577,24576,Raw Pumpkin Seeds,117,19,2.8
24587,24586,Cinnamon Sugar Free Gum with Xylitol,46,19,1.6
24596,24595,"Dark Chocolate, with Whole Almonds",45,19,3.9
24605,24604,Triscuit Roasted Garlic Baked Whole Grain Crackers,78,19,3.7
24607,24606,Gluten Free Double Chocolate Chip Cookies,61,19,4.7
24615,24614,Swedish Fish,45,19,6.4
24633,24632,Fruit & Nut Bar Raspberry Cashew & Chia,3,19,4.7
24636,24635,Candy Bars Variety Pack,45,19,2.8
24641,24640,Ranch Crunchy Corn Snack,107,19,2.6
24653,24652,Dill Pickle Crunchy Popcorn,23,19,4.1
24656,24655,Nacho Cheese Flavor Crispy Corn Snacks,107,19,5.3
24666,24665,Go Apple Juice Sweetened Cranberries! Dried,117,19,6.9
24682,24681,Gluten Free Swiss Cheese Multi Pack 8 Ct 8oz,78,19,6.3
24691,24690,Strawberry Wafer,61,19,4.2
24695,24694,Light Butter Popcorn,23,19,2.5
24700,24699,Candy,45,19,4.2
24705,24704,"Crunchy Pea Snack, Baked, Organic, Southwest Spice",50,19,4.3
24707,24706,Organic Apple Sauce + Fruit & Veggie Carroty Chop Mashups,50,19,2.0
24731,24730,Chomperz BBQ Seaweed Snack,50,19,5.5
24741,24740,Multi-Seed Rosemary + Olive Oil Crackers,78,19,5.5
24774,24773,"Wafer, Chocolate",61,19,4.7
24778,24777,Original Fudge Sticks,61,19,5.2
24789,24788,Bite Organic Snack Bar Peanut Butter Chocolate Chip,3,19,4.0
24807,24806,Black Fig Bar,45,19,2.3
24810,24809,Sriracha Rice Chips,107,19,2.2
24811,24810,Organic Lightly Salted Brown Rice Cakes,78,19,5.8
24825,24824,Chewy Fruit Mint,46,19,3.7
24827,24826,Braided Twist Honey Wheat,107,19,3.0
24829,24828,Krunchers Original Kettle Cooked Chips,107,19,1.6
24840,24839,Dark Chocolate Coconut Bars,3,19,6.2
24841,24840,Chocolate Kale Krunch,50,19,6.6
24842,24841,Aged White Cheddar Baked Rice & Corn Puffs Gluten Free Lunch Packs,107,19,3.4
24843,24842,Honey Wheat Pretzel Sticks,107,19,5.4
24845,24844,Vanilla Energy Waffle,3,19,2.1
24846,24845,"Popcorn, Artisan, Simply Sea Salt",23,19,6.8
24859,24858,Orange Peel In Dark Chocolate,45,19,6.1
24880,24879,Pepperidge Farm® Goldfish Queso Fiesta Baked Snack Crackers,78,19,3.1
24881,24880,Organic Hemp Powder,117,19,5.8
24882,24881,Barnum's Animal Crackers,61,19,6.0
24885,24884,"Kettle Chips, Avocado Oil, Sea Salt",107,19,1.8
24887,24886,Mini Chips Ahoy! Go Pak,61,19,2.0
24888,24887,Organic Wild Berry Fruit Gummies,45,19,1.7
24890,24889,Gum Ginger,46,19,4.7
24904,24903,Meatless Vegan Hickory Smoked  Soy Jerky,23,19,1.7
24919,24918,Just Chocolate Chunk Cookies,61,19,2.6
24923,24922,Special Dark Mildly Sweet Chocolates,45,19,3.1
24925,24924,Cheddar Baked Snack Crackers,78,19,2.0
24929,24928,Cocoa & Vanilla Bunny Cookies Gluten Free Bunny Cookies Gluten Free,61,19,6.3
24931,24930,Rosemary & Olive Oil Kettle Cooked Potato Chips,107,19,2.9
24948,24947,Candy Cane,45,19,4.1
24952,24951,Olive Oil Crackers,78,19,2.4
24953,24952,"Tortilla Chips, Corn, Red Hot Blues",107,19,2.1
24958,24957,Roasted Giant Corn,107,19,4.3
24963,24962,Breton Herb and Garlic Crackers,78,19,2.5
24966,24965,European Chocolate,45,19,4.0
24974,24973,Chicago Mix Popcorn,23,19,2.5
24988,24987,Kettle Corn Seasoning,23,19,2.3
24991,24990,Go Mango! Organic Dried Chili Lime Mango,117,19,6.7
25001,25000,Whole Wheat Multigrain Pop Cakes,78,19,3.3
25002,25001,Jalapeno Beef Jerky,23,19,3.5
25021,25020,Organic Banana Chips,50,19,6.7
25037,25036,Organic Almonds,117,19,5.2
25048,25047,Organic Fruit Nugget Fruit Snacks Pouches,50,19,6.9
25061,25060,Iced Oatmeal Raisin Bar,3,19,6.4
25067,25066,Dark Hazelnut Praline Square,45,19,4.0
25073,25072,Organic Cheddar Snack Mix,125,19,3.1
25091,25090,Grass-Fed Whey Nutrition Bar,3,19,2.1
25104,25103,Chocolate Chip Cookie Dough Nutrition Bars,3,19,5.5
25105,25104,French Pure Butter Cookies,61,19,6.6
25106,25105,Organic Ground Golden Flax Seeds,117,19,5.8
25119,25118,All Dressed,107,19,6.8
25127,25126,Ancient Heirloom Popcorn,23,19,6.5
25129,25128,Black Rice Crackers,78,19,2.2
25131,25130,Nature's Path Organic EnviroKidz Chocolate Chip Granola Bars,3,19,4.9
25161,25160,"Licorice, Bite-Size, Strawberry & Green Apple",45,19,6.3
25168,25167,All-Natural Harvest Grape Fruit Strip,50,19,5.7
25178,25177,Sweet Toffee Milano Slices,61,19,1.8
25198,25197,Iced Oatmeal Cookie Kid Z Bar,3,19,6.6
25201,25200,Lightly Salted Peanut,117,19,5.1
25214,25213,Sweet & Salty Snack Mix,125,19,4.6
25218,25217,Cinnamon Crunch Sunflower Seed Bites,50,19,2.1
25219,25218,Strawberry Tartlettes,61,19,4.3
25226,25225,Rich Dark Chocolate,45,19,4.3
25235,25234,Flamin' Hot Limon Crunchy Cheese Flavored Snacks,107,19,5.6
25236,25235,"Hummus Chips, Roasted Red Pepper",107,19,3.7
25238,25237,Nutty Bars,61,19,1.8
25239,25238,Strawberry Bliss Energy Bar,3,19,6.2
25246,25245,Chocolate Hazelnut Bars,45,19,3.9
25259,25258,"Chips, Kale + Chia, Chili Lime",50,19,5.3
25268,25267,Salt & Vinegar Kettle Cooked Potato Chips,107,19,2.1
25269,25268,Lindor Stracciatella White Chocolate Truffles,45,19,6.8
25296,25295,Five Star Chocolate Bar Caramel,45,19,2.5
25302,25301,Country Ranch Nut & Rice Cracker Snacks,78,19,4.9
25311,25310,All Natural Beef Jerky,23,19,3.5
25314,25313,Potato Stix,107,19,3.3
25317,25316,Coconut Dreams Cookies,61,19,2.5
25331,25330,Pecan Nut & Rice Cracker Snacks,78,19,2.4
25347,25346,Peanut Butter Dark Chocolate + Protein Bar,3,19,2.2
25367,25366,Lindor Peanut Butter Truffle,45,19,1.6
25373,25372,Peach Rings Candy,45,19,6.0
25376,25375,Cinnamon Mint Tin,46,19,5.7
25384,25383,Chocolate Go Bites,61,19,1.8
25388,25387,Base Cookie Dough Protein Bar,3,19,4.2
25399,25398,Chocolate Snack Grahams,78,19,6.6
25400,25399,Organic Honey & Corn Snack Crackers,78,19,5.7
25401,25400,Sugar-Free Spearmint Gum,46,19,5.2
25405,25404,"Kettle Cooked Potato Chips, Sea Salt",107,19,1.8
25409,25408,Peppered Beef Jerky,23,19,6.7
25437,25436,Flatbread Tuscan Herb Wheat Thins,78,19,2.0
25438,25437,Organic Peach Rings,50,19,5.1
25440,25439,Organic Carrot Cake Sprouted Cookies,61,19,4.1
25448,25447,Peanut Butter Chocolate Chip Fruit & Nut Bars,3,19,4.4
25460,25459,Party Favorites Candy,45,19,5.9
25463,25462,Ice Cube Sugar Free Arctic grape Gum,46,19,3.7
25464,25463,Kisses Special Dark Chocolate Candy,45,19,5.5
25470,25469,Smokehouse Almonds Value Pack,117,19,2.8
25483,25482,Blueberry Blast Fruit and Chia Seed Bar,3,19,4.2
25487,25486,"Macaroons, Chocolate Chip",61,19,5.6
25505,25504,Toasted Caramel Coconut Chips,117,19,6.1
25514,25513,Boomchickapop Sea Salt Popcorn,23,19,2.6
25532,25531,Aspartame Free Mojito Lime Mint Sugar Free,46,19,3.1
25537,25536,Super Simple Sprouted Flax Snax,50,19,6.6
25548,25547,Apple Cinnamon Rice Cakes,78,19,5.9
25560,25559,Extra Dark Chocolate Bar,45,19,3.3
25566,25565,Jumbo Cheese Puffs,107,19,4.9
25570,25569,Fudge Stripes Original Cookies,61,19,2.7
25581,25580,Tangy Tart Candy,45,19,2.6
25601,25600,Caramel Corn Popcorn,23,19,5.6
25610,25609,Organic Apple Rings,117,19,5.6
25614,25613,Homestyle Popcorn,23,19,4.9
25616,25615,Heavenly  Crisp Peanut Butter Candy Bars,45,19,4.2
25638,25637,Birthday Cake Chocolate Sandwich Cookies,61,19,6.8
25655,25654,Mint Dark Chocolate Candy,45,19,5.0
25665,25664,White Cheddar Cheese Flavored Popcorn,23,19,6.6
25675,25674,Organic Spiced Chai Sprouted Cookies,61,19,6.8
25676,25675,Raw Jumbo Cashews,117,19,2.0
25693,25692,Fine Artisan 70% Bittersweet Cacao Dark Chocolate,45,19,2.4
25723,25722,Reduced Sodium Sunflower Seeds,117,19,4.1
25724,25723,"Macadamias, Sea Salt & Cracked Pepper",117,19,2.9
25725,25724,Jasmine Rice & Spring Onion Rice Toast,78,19,2.9
25732,25731,Maple Bacon Blueberry Meat Bar,3,19,2.6
25741,25740,Pepperidge Farm® Goldfish Xtra Cheddar Baked Snack Crackers,78,19,3.2
25745,25744,Kettle Cooked Potato Chips Garlic Dill Pickle,107,19,2.9
25749,25748,Chickpea Garlic & Herb,78,19,3.7
25751,25750,"Newman-O's, Chocolate Creme filled Chocolate Cookies",61,19,3.9
25762,25761,Lemon Creme Cookies,61,19,3.8
25772,25771,Ginger & Orange Dark Chocolate Bar,45,19,6.3
25779,25778,Strong Dark Chocolate,45,19,6.1
25787,25786,Restaurante Style Original Premium Tortilla Chips,107,19,5.2
25789,25788,Raw & Sprouted Spicy Chipotle Nut Blend,117,19,4.9
25794,25793,Fig Newtons Packs,61,19,4.3
25806,25805,Madagascar Vanilla Almond Nuts & Spices Bars,3,19,4.1
25808,25807,Unwrapped Candy Bar Bites,45,19,7.0
25811,25810,Rip-L Potato Chips Twin Pack,107,19,5.2
25821,25820,Hickory Smoked Beef Jerky,23,19,4.6
25825,25824,Pita Chips Simply Naked,107,19,5.5
25835,25834,Organic 85% Dark Chocolate for Baking,45,19,5.1
25844,25843,Maple Bacon Potato Chips,107,19,5.3
25859,25858,Super Mario Assorted Fruit Flavored Snacks,50,19,4.3
25869,25868,Spicy Sichuan Chili Green Peas,50,19,3.1
25872,25871,Milk Chocolate Candies Fun Size Packs,45,19,6.0
25881,25880,Cookies Gingersnap,61,19,6.0
25910,25909,Intense Dark Cherry Tango Chocolate,45,19,6.7
25912,25911,Butterscotch Ice Cream Topping,103,19,3.1
25928,25927,Organic Chocolate Brownie Bar,3,19,4.5
25930,25929,Wrigley's Juicy Fruit Fruity Chews Gum,46,19,4.4
25934,25933,Kettle Cooked Aged White Cheddar & Sour Cream Potato Chips,107,19,4.4
25940,25939,Kettle Cooked Kosher Dill Potato Chips,107,19,2.3
25942,25941,Sea Salt & Black Pepper Freeze Dried Edamame Snack,117,19,3.7
25948,25947,Pecan Halves,117,19,2.3
25949,25948,Peppermint In Dark Chocolate Bar 55% Cocoa,45,19,2.4
25953,25952,Original Potato Chips,107,19,3.2
25956,25955,Fruit Thin Drizzled Banana Cookies,61,19,3.3
25970,25969,Raw & Sprouted Thai Lemon Curry Nut Blends,117,19,5.7
25974,25973,Assortment Bittersweet Chocolate Box,45,19,5.6
25977,25976,Pepperidge Farm Colors Cheddar Baked Snack Crackers,78,19,5.3
25999,25998,Chocolate Banana Bite,50,19,5.5
26009,26008,Rosemary & Olive Oil Sweet Potato Crackers,78,19,6.4
26013,26012,Chocolate Chip Peanut Protein Bar,3,19,5.3
26014,26013,Organic Dried Papaya,50,19,5.5
26015,26014,"Fruit Chews, Original",45,19,4.4
26019,26018,Fruit Chews Superfruit Flavors,45,19,2.8
26022,26021,Caramel Nut Brownie,3,19,4.3
26024,26023,Organic Chewy Honey Roasted Nut Granola Bars,3,19,5.8
26035,26034,Organic Sea Salt Flax Crackers,78,19,6.2
26039,26038,Wholesome Nut NUT-rition Mix,117,19,6.4
26049,26048,Honey Maid Grahamfuls S'mores,61,19,4.3
26052,26051,Dulce De Leche Sauce,103,19,5.7
26056,26055,Original Fruit Chews,45,19,6.7
26085,26084,Organic Yellow Corn Sea Salt Tortilla Chips,107,19,3.2
26089,26088,Aged White Cheddar Popcorn,23,19,4.7
26094,26093,Soy Crisps Lightly Salted,107,19,5.6
26103,26102,Kids Oatmeal & Chocolate Chunk Snack Bar,3,19,2.6
26104,26103,Holiday Semi-Sweet with Red & Green Colored Morsels Chocolate Morsels,45,19,5.4
26115,26114,55% Cocoa Dark Chocolate,45,19,4.2
26123,26122,Soft Licorice Bar,45,19,5.0
26142,26141,Deloba Fine European Biscuits,61,19,4.4
26149,26148,Heart Healthy Mix,117,19,4.3
26154,26153,Pistachios In Shell,117,19,3.9
26157,26156,Goldsih Barbecue Puffs,78,19,4.5
26161,26160,Valentines Milk White Squares,45,19,1.7
26169,26168,Newman O's Creme Filled Mint Chocolate Cookies,61,19,3.3
26177,26176,Milano Dulce De Leche Cookies,61,19,5.2
26182,26181,Paleo Snickerdoodle,61,19,5.4
26183,26182,Blue Corn & Red Lentil Protein MultiGrain & Seed Chips,107,19,5.1
26211,26210,Almond Gold Bar,45,19,4.5
26219,26218,"Gourmet  Fruit Burst Jelly Beans,",45,19,6.0
26224,26223,Cranberry Almond Plus Fruit & Nut Bars,3,19,3.2
26226,26225,Artificially Flavored Candies Mini Bars,45,19,4.5
26231,26230,Sprouted Watermelon Seeds,117,19,1.8
26234,26233,Organic Einkorn Ginger Spice Cookies,61,19,5.0
26236,26235,DeMet's Turtles Caramel Nut Clusters Minis Original,45,19,6.2
26237,26236,"Chewing Gum, Sugarfree, Spearmint",46,19,6.4
26255,26254,"Corn Snack, Hot Chili Pepper & Lime, Takis",107,19,4.6
26257,26256,Nuts & Seeds Grade A Raw Organic Pumpkin Seeds,117,19,6.7
26262,26261,Milano Candy Cane Cookies,61,19,4.0
26271,26270,Lemon Cashew Protein Bar,3,19,4.4
26283,26282,"Organic Snack Mix Bunnies Snack Mix, Organic",125,19,5.2
26287,26286,Tahoe White Chocolate Macadamia Cookies,61,19,3.9
26305,26304,Cheese Balls,107,19,2.2
26309,26308,Soft Pretzel Bites,107,19,5.8
26311,26310,Mint Chocolate Honey Pattie,45,19,2.7
26321,26320,Wheat Snacker Crackers,78,19,5.1
26331,26330,Minty Sweet Twist With Xylitol Sugarfree Gum,46,19,5.1
26338,26337,Granola Bites Blueberry Almond,3,19,4.3
26349,26348,Mixed Fruit Fruit Snacks,50,19,3.1
26351,26350,Oatmeal Snackimals Cookies,61,19,2.8
26352,26351,Gluten Free Mini Pretzels,107,19,5.2
26355,26354,Crispy Fruit Freeze Dried Apple,117,19,2.4
26358,26357,French Toast Baked Graham Snacks,78,19,4.3
26376,26375,Hazelnut & Currant Dark Chocolate Bar,45,19,4.0
26378,26377,Creamy Chocolate Vanilla Pudding,61,19,4.3
26379,26378,Sour Brite Eggs,45,19,5.7
26387,26386,Protein Energy Bar Original Peanut Butter Fudge,3,19,2.9
26395,26394,Kettle Cooked Sea Salt & Vinegar,107,19,5.4
26397,26396,Bold Party Blend Snack Mix,125,19,5.6
26411,26410,Rice Thins Brown Rice Snack Crackers,78,19,2.7
26412,26411,Organic Gojiberry Granola,3,19,4.0
26421,26420,Organic Raspberry Nib Crunch Dark Chocolate,45,19,4.2
26422,26421,Organic Sea Salt Seaweed Chips,107,19,4.4
26428,26427,Fruit & Nut Delight Bar,3,19,6.6
26433,26432,Sour Cream & Onion Potato Crisps,107,19,6.5
26448,26447,Organic Dried Mangos,117,19,4.1
26452,26451,Blues Real Vegetable Chips,107,19,2.3
26455,26454,Mint 70% Dark Chocolate Bar,45,19,6.7
26483,26482,Real Vegetable Chips BBQ Sweets,107,19,5.2
26486,26485,Chunky Peanut Butter Chocolate Super Food Bar,3,19,6.3
26492,26491,Full Size Milk Chocolate Bar With Almonds,45,19,2.0
26506,26505,Snack Size Vanilla Yogurt Raisins,117,19,5.3
26508,26507,Dove Dark Chocolate Candy,45,19,6.7
26519,26518,Chocolate Coconut Protein Bar,3,19,1.8
26525,26524,Organic Chewy Soft Caramel with Pecans Chocolate Covered Candy Bar,45,19,3.2
26538,26537,Contessa,61,19,7.0
26543,26542,Garden Ranch Broccoli Bites,50,19,1.7
26552,26551,"Bars, Blueberry",3,19,2.3
26562,26561,Gone Nuts! Cilantro Lime Mojo Pistachios & Pepitas,117,19,4.4
26577,26576,Yellow Corn Tortilla Chips,107,19,6.1
26593,26592,Wasabi Seaweed Chips,107,19,2.9
26594,26593,Lightly Salted Potato Crisps,107,19,4.3
26595,26594,Vanilla Chai Shortbread Cookies,61,19,4.3
26598,26597,"Wintermint Ascent, Sugar Free Gum",46,19,2.6
26603,26602,Digestives Milk Chocolate,61,19,3.8
26614,26613,Mixed Berry Fruit Snacks,50,19,5.8
26630,26629,Cherry Pie Fruit & Nut Bar,3,19,4.0
26631,26630,Organic Buckwheat Crispbread,78,19,2.2
26635,26634,"Cookies, Chocolate Chip Walnut",61,19,4.4
26638,26637,Sour Cream & Onion Flavor Protein Chips,107,19,6.3
26643,26642,Almond + Sea Salt,45,19,5.3
26647,26646,Wintergreen Mints,46,19,5.0
26648,26647,White Chocolate Macadamia Nutrition Bars,3,19,4.6
26650,26649,Gluten Free Hot Buffalo Wing Pretzel Sticks,107,19,3.7
26655,26654,Sweet Dreams Organic Milk Chocolate Whole Grain Rice Cakes,78,19,3.5
26670,26669,Vanilla Cupcake Grahams Snacks,78,19,4.7
26678,26677,7oz GOOD & PLENTY LICORICE,45,19,3.9
26699,26698,Sourdough Hard Pretzels Fat Free,107,19,1.7
26712,26711,Lightly Salted Cashews Halves & Pieces,117,19,3.2
26728,26727,Nutrition Protein Mix Blueberry Nut,125,19,6.5
26736,26735,Vanilla Almond Crisp Protein Bar,3,19,3.7
26740,26739,Dark Chocolate Squares With 88% Cocoa,45,19,3.0
26742,26741,Salted Almond Chocolate Mexicano Classic Disc,45,19,1.6
26754,26753,Chocolate Energy Bars And Gels,3,19,6.2
26769,26768,Organic Thompson Raisins,117,19,3.2
26776,26775,Organic Dried Raw Mango Slices,117,19,6.2
26789,26788,"Candy Bar, Mini, Coconut",45,19,5.6
26794,26793,Gluten Free Peach Apricot Bars,3,19,6.9
26796,26795,Snack Mix Original Recipe,107,19,3.7
26802,26801,"Friends Bunny Grahams Honey, Chocolate and Chocolate Chip Whole Grain",61,19,2.1
26803,26802,To Go Dippers Creamy Peanut Butter with Pretzeles Single,78,19,3.5
26812,26810,Organic Date Pecan & Coconut Granola Bar,3,19,5.7
26841,26839,Brussels Cookies,61,19,4.6
26860,26858,"Crackers, Toasted Sesame",78,19,2.2
26874,26872,Original Wheat Crackers,78,19,6.1
26875,26873,Kettle Cooked Olive Oil Potato Chips,107,19,2.6
26881,26879,Goldfish Space Adventures Baked Snack Crackers,78,19,6.8
26887,26885,Luau BBQ Potato Chips,107,19,5.7
26889,26887,Dark Chocolate Berry Bar,3,19,5.6
26904,26902,Simple 5 Syrup,103,19,4.3
26913,26911,Kale Krunch The Original Quite Cheezy,50,19,3.4
26914,26912,40% Less Fat Salt & Fresh Ground Pepper Potato Chips,107,19,1.9
26920,26918,Mini Crunch Donuts,61,19,5.0
26940,26938,Savoiardi Ladyfingers,61,19,3.2
26955,26953,Original Rice Crackers,78,19,6.5
26970,26968,Maple Glazed Pecan & Sea Salt Bars,3,19,3.7
26983,26981,Bean & Rice Chips Nacho,107,19,4.8
26985,26983,Strawberry Shot Bloks Energy Chews,3,19,1.8
26989,26987,Organic Vanilla Cupcake Sandwich Cookies,61,19,3.4
26992,26990,Candy bar,45,19,2.6
27021,27019,Thins Light & Tasty Snack Crackers Lightly Salted,78,19,4.5
27023,27021,Sprouted Pizza Cracker,78,19,3.4
27027,27025,Organic Raw Pecan Halves,117,19,3.1
27033,27031,Superfruit Mix Jelly Beans,45,19,6.4
27062,27060,Kisses Cookies 'n' Crème Candies,45,19,6.5
27075,27073,Cheddar Flavored Wavy Potato Chips,107,19,5.5
27076,27074,Turkey Cranberry Bar,3,19,2.7
27081,27079,Chili Lime Peanuts,117,19,2.9
27082,27080,Strawberry Twists,45,19,2.5
27091,27089,Swiss White Chocolate,45,19,1.8
27096,27094,Swedish Style Vanilla Snaps,61,19,2.0
27101,27099,"Peanuts, Caramel and Chewy Nougat Chocolate Candy Bar",45,19,6.3
27113,27111,Chocolate Chocolate Chip Muffin Mix,61,19,3.6
27117,27115,All-Natural Autumn Apple  Fruit Strip,50,19,3.6
27149,27147,White Corn Tortilla Chips,107,19,5.9
27154,27152,"Jelly Beans, Sours",45,19,6.0
27165,27163,Spicy Nacho Tortilla Chips,107,19,3.5
27178,27176,Organic Nori Rice Cakes No Salt,78,19,1.6
27199,27197,Butter Crisps Wafer Cookies,61,19,5.3
27229,27227,Pumpkin Seed Cheddar Crispbreads,78,19,6.0
27237,27235,Organic Flame Raisins,117,19,4.9
27241,27239,Bits Cheese Cracker Sandwiches,78,19,3.7
27246,27244,Hannah Max Crunchy Chocolate Chip,45,19,5.6
27247,27245,Red Velvet Filled Soft Cookies,78,19,4.0
27274,27272,"Protein Bar, Real Dark Chocolate, with Caramel",3,19,6.9
27284,27282,100 Calorie Right Bites Crackers,78,19,4.5
27294,27292,Sea Salt Macadamias,117,19,4.9
27295,27293,Organic French Agen Plums,50,19,2.4
27296,27294,Wrigley's Orbit Wintermint Sugar Free Gum- 3 PK,46,19,3.4
27305,27303,Original Sunflower Seeds,117,19,5.0
27310,27308,Sunflower Nuts Roasted/No Salt,117,19,6.7
27311,27309,Original Baked Shrimp Chips,107,19,4.3
27312,27310,Ultra-Thin Plain Rice Cake Squares,78,19,6.8
27317,27315,The Original Biscuits,61,19,4.5
27355,27353,Hazelnuts,117,19,6.0
27383,27381,70% Dark Organic Stone Ground Chocolate,45,19,2.6
27400,27398,Genuine Chocolate Flavor Syrup,103,19,5.3
27403,27401,Dark Chocolate Bar Original,45,19,6.6
27406,27404,Frito Party Mix Multi Pack,107,19,3.5
27413,27411,Lime in the Coconut Coconut Crisps,50,19,1.7
27441,27439,Popcorn Extra Butter Microwave,23,19,5.6
27448,27446,Organic Green Crackers,78,19,1.8
27456,27454,Organic Mini Sandwich Crackers Cheddar Cheese,78,19,4.2
27459,27457,100 Grand Fun Size Bars,45,19,5.4
27462,27460,Day Break Peanut Butter Fudge Crisp Morning Snack/Light Breakfast Bars,3,19,5.8
27464,27462,Wheat Thins Hint of Salt,78,19,4.1
27472,27470,Organic Kale Chips,107,19,6.9
27473,27471,Parmesan Garlic Pita Chips,107,19,4.3
27486,27484,Peanut Cacao Protein Blast Energy Ball,3,19,2.3
27504,27502,Abundant Apricot Fruit Strip,50,19,6.9
27505,27503,Organic Einkorn Crispy Cocoa Cookies,61,19,1.9
27537,27535,Sunchips Sweet And Spicy Bbq 10.5oz,107,19,5.4
27551,27549,Mini Powdered Sugar Donuts,61,19,5.6
27557,27555,Organic Dried Granny Apple Chips,107,19,4.9
27560,27558,Polar Ice Sugar-Fee Gum,46,19,4.5
27577,27575,Sour Jelly Beans,45,19,2.4
27580,27578,Sweet Potato Skinny Stick Snacks,107,19,4.9
27584,27582,Dark Chocolate Minis,45,19,5.2
27585,27583,Dessert Shop Pumpkin Cheesecake Soft Dessert Cookies,61,19,1.7
27592,27590,Dry Roasted Honey Roasted Peanuts,117,19,4.1
27594,27592,Smart Puffs Baked Cheese Puffs Real Cheddar,107,19,2.7
27602,27600,Milk Chocolate Peanuts,45,19,2.7
27603,27601,Lightly Salted Edamame,50,19,4.0
27606,27604,Potato Chips Red Hot Flavored Family Size,107,19,6.7
27607,27605,Oven Baked Original Potato Chips,107,19,1.9
27614,27612,90 Calorie Lemon Bars,3,19,3.7
27615,27613,45% Cacao Barcelona Bar,45,19,4.8
