,product_id,product_name,aisle_id,department_id,prices
38795,38791,Organic Buttermilk Pancake Mix,130,14,1.5
38805,38801,Oat Clusters Toasted Granola Raisin Almond Crunch,57,14,14.6
38830,38826,Blueberry Soft-Baked Oatmeal Squares,48,14,7.0
38838,38834,Organic Razzi Raspberry Frosted Toaster Pastries 6 Count,48,14,9.7
38842,38838,Purely O's Organic Cereal,121,14,1.0
38879,38875,Gluten Free Pancake Mix,130,14,12.3
38941,38937,Original Instant Oatmeal Hot Cereal,130,14,4.4
38957,38953,Original Hot Wheat Cereal,130,14,12.5
39024,39020,Original Original Honest O's Cereal,121,14,12.7
39077,39073,Whole Wheat Buttermilk Pancake Mix,130,14,2.1
39093,39089,Natural Puffed Wheat Cereal,121,14,9.8
39116,39112,Organic Scottish Oatmeal,130,14,8.4
39120,39116,Ginger Snap Granola,57,14,14.6
39146,39142,Old Fashioned Oats,130,14,3.0
39170,39166,Organic Puffed Kamut Cereal,121,14,2.5
39178,39174,Honey Nut Cheerios Medley Crunch Cereal,121,14,7.4
39220,39216,Original Multigrain Spoonfuls Cereal,121,14,3.3
39321,39317,WellBars With Crunchy Peanuts & Honey,48,14,7.6
39374,39370,Honey Peanut Butter Hot Oatmeal Bowl,130,14,11.8
39415,39411,Organic Cinnamon Harvest Cereal,121,14,3.1
39445,39441,"Instant, Irish Oatmeal, Maple & Brown Sugar",130,14,10.9
39447,39443,Organic Multigrain Apple Cobbler Cereal Bars,48,14,5.4
39477,39473,"Gluten Free Granola, Extreme Fruit and Nut, Family Value Size",57,14,1.2
39492,39488,Enriched Bran Flakes Cereal,121,14,10.1
39500,39496,"Variety Pack - Chocolate Chunk, Peanut Butter Chocolate Chip, S'mores Granola Bars",48,14,10.9
39511,39507,Pop-Tarts Unfrosted Strawberry,48,14,11.7
39554,39550,Berry Vanilla Puffs,121,14,14.6
39564,39560,Go Lean Crunch! Honey Almond Flax Cereal,121,14,12.5
39602,39598,"Granola, Artisan, Cranberry",57,14,2.5
39811,39807,Ancient Grain Oatmeal Cranberry Pumpkin Seed,130,14,13.0
39836,39832,Rise Krisipies Toasted Rice Cereal,121,14,4.2
39858,39854,Fruteria Chewy Mango Strawberry Chewy Granola Bars,57,14,5.0
39865,39861,Flax Plus Hot Oatmeal,130,14,2.8
39889,39885,Vanilla Cranberry Granola,57,14,9.9
39919,39915,Real Medleys Supergrains Blueberry Pecan With Other Natural Flavor,130,14,5.1
39964,39960,Golden Raisin Cinnamon Breakfast Bars,48,14,14.0
40004,40000,Select Starts Cranberry Almond Instant Oatmeal,130,14,9.9
40025,40021,Kix Crispy Corn Puffs Cereal,121,14,10.8
40066,40062,Original Golden Grahams,121,14,5.3
40127,40123,"Hot Cereal, Instant, Quinoa & Oat",130,14,12.9
40152,40148,Organic Ancient Grains Crispbread,121,14,6.2
40216,40212,Honey Oat Clusters,121,14,8.2
40218,40214,90 Calorie Chocolate Fudge Brownies,48,14,2.9
40241,40237,Gluten Free Original Oatmeal,130,14,8.5
40258,40254,Protein Oats & Honey Cheerios,121,14,6.1
40282,40278,Special K Original,121,14,13.6
40293,40289,Organic Flax Plus Multibran Flakes Cereal,121,14,3.8
40348,40344,All-Bran Complete Wheat Flakes Cereal,121,14,10.2
40411,40407,Honey Wheat Complete Pancake Mix,130,14,12.3
40431,40427,Organic Gluten Free Crispy Brown Rice Cereal,121,14,5.5
40455,40451,Breakfast Pack,121,14,14.8
40499,40495,Honey Nut Tasteeos,121,14,3.1
40558,40554,Oat Blueberry Lemon Whenever Bars,48,14,11.7
40572,40568,Paleo Pancake & Waffle Mix,130,14,13.6
40578,40574,Rice Cereal,121,14,4.1
40725,40721,Organic Creamy Buckwheat Hot Cereal Gluten Free,130,14,6.2
40789,40785,Hemp Plus Granola,57,14,1.9
40939,40935,Special K Cinnamon Pecan Cereal,121,14,10.8
41016,41012,Pro-Teen Crunch Cereal,121,14,13.8
41024,41020,Farina Hot Cereal,130,14,6.1
41033,41029,Vanilla Artisan Granola,57,14,7.3
41061,41057,Soft-Baked Ripe Strawberry Cereal Bars,48,14,2.4
41087,41083,Gluten Free Wheat Free Pancake & Waffle Mix,130,14,8.5
41089,41085,Warm & Crunchy Apple Cinnamon Granola,130,14,3.5
41101,41097,Quick 1-Minute Oats,130,14,9.2
41125,41121,Superfood Cereal Maca Double Chocolate,130,14,4.4
41177,41173,Honey Oat Clusters Cereal,57,14,13.0
41230,41226,Shredded Wheat Bite Size Cereal,121,14,14.9
41241,41237,Raspberry Coconut Oatmeal Fruit Squeeze,121,14,11.9
41247,41243,Fruit Juice Sweetened Millet Rice Cereal,121,14,11.9
41319,41315,Organic Handmade Granola,57,14,7.7
41336,41332,Organic Recipe Granola,57,14,10.4
41355,41351,Family Size Naturally Flavored Whole Grain Oats Cereal,121,14,1.0
41364,41360,Maple-icious Pecan Soft Baked Granola,57,14,2.4
41371,41367,Frosted Mini-Wheats Blueberry Cereal,121,14,5.8
41385,41381,Quaker Real Medleys Peach Apple Walnut Multigrain Cereal,121,14,13.2
41480,41476,Gluten Free Honey Nut Granola Mix,121,14,9.6
41552,41548,Mango Peach Passion Cereal,121,14,4.7
41593,41589,Chocolate Oat Clusters,121,14,14.9
41627,41623,Organic High Fiber Oat Bran Hot Cereal,130,14,8.8
41648,41644,Multigrain Oatbran Cereal,121,14,6.0
41672,41668,Steel Cut with Protein Maple & Brown Sugar Oatmeal,130,14,11.2
41691,41687,Honey Puffs Cereal,121,14,7.0
41750,41746,Instant Oatmeal Weight Control Variety,130,14,2.4
41828,41824,Instant Oatmeal Original,130,14,5.2
41830,41826,Soft and Chewy Coconut Cashew Granola,57,14,10.6
41848,41844,Honey Nut Cheerios,121,14,11.7
41894,41890,Organic Mesa Sunrise Cereal,121,14,1.9
41953,41949,Heritage O's Multigrain Cereal,121,14,6.1
41979,41975,Crunchy Almond Cereal,121,14,13.7
42026,42022,Jr Organic Chocolate Banana Granola,57,14,10.3
42033,42029,Qi'a Gluten Free Oatmeal Superseeds and Grains packets,121,14,2.3
42040,42036,Low Fat Strawberry Raspberry Granola,57,14,3.7
42046,42042,Gluten Free 8 Grain Hot Cereal,130,14,4.6
42066,42062,Banana Honey Nut Breakfast Bars,48,14,3.5
42130,42126,Cap'n Crunch Crunch Berries Cereal,121,14,12.1
42155,42151,Organic Promise Sweet Potato Sunshine Cereal,121,14,12.4
42166,42162,Organic Dark Chocolate Almond Granola Cereal,121,14,12.8
42177,42173,Passover Pancake Mix,130,14,4.1
42264,42260,Hemp Peach Organic Oatmeal,130,14,3.7
42285,42281,Heritage Bites Cereal,121,14,2.2
42291,42287,Organic Pumpkin Flax Granola,57,14,10.8
42327,42323,Veganic Sprouted Ancient Maize Flakes,121,14,8.1
42357,42353,Original Creamy Hot Wheat Cereal,130,14,12.6
42423,42419,Morning Oat Crunch Cinnamon Cereal,121,14,11.1
42429,42425,Blueberry Almond Granola,57,14,7.0
42450,42446,Shredded Wheat,121,14,8.5
42472,42468,Original Ancient Grain Granola + Puffs Cereal,121,14,8.4
42540,42536,Gluten Free Original Granola,57,14,11.4
42553,42549,Rice Krispies,121,14,12.1
42572,42568,"Oats, Gluten Free, Old Fashioned",130,14,13.3
42623,42619,Granola Crunch Oats 'N Honey,57,14,6.1
42625,42621,Gluten Free Variety Pack Maple Brown Sugar/Apple Cinnamon/Original Oatmeal,130,14,4.6
42790,42786,Pop-Tarts Wildlicious,48,14,11.0
42907,42903,Gluten Free Puffins Honey Rice Cereal,121,14,12.4
42916,42912,Toaster Strudel Apple Toaster Pastries,48,14,6.7
43031,43027,All-Bran Original Cereals,121,14,6.7
43155,43151,Ice Cream Shoppe Frosted Hot Fudge Sundae Pop Tarts,48,14,11.7
43193,43189,Warm & Crunchy Cranberry Almond Granola,57,14,6.2
43199,43195,Cheerios Family Size Cereal,121,14,10.7
43224,43220,Blueberry Morning Blueberry Cereal,121,14,7.8
43301,43297,Whole Grain Honey Crunch Cereal,121,14,7.8
43335,43331,Special K Chocolatey Pretzel Cereal Bars,48,14,2.0
43359,43355,Gluten Free Extra Thick Rolled Oats,130,14,9.3
43384,43380,Cocoa Goodness Oat Clusters Subtly Sweetened Granola Toasted to Perfection,57,14,12.8
43406,43402,Currant Granola With Flax Seeds,57,14,4.4
43413,43409,Frosted Mini-Wheats Original Cereal,121,14,11.1
43419,43415,Original Cinnamon Granola with Cranberries and Sunflower Seeds,57,14,9.1
43533,43529,Chocolate Joy Mighty Flakes,121,14,14.3
43556,43552,The Original,121,14,13.3
43602,43598,Raisin Crunch Sprouted Granola,57,14,14.6
43620,43616,Chocolate Chip Granola,57,14,4.4
43645,43641,Soft Baked Banana Bread,48,14,7.2
43648,43644,Corn Grits,130,14,1.5
43691,43687,Instant Original Hot Cereal,130,14,14.0
43703,43699,Nutri-Grain Strawberry Greek Yogurt Cereal Bars,48,14,10.1
43752,43748,Organic Oven Toasted Steel Cut Oats,130,14,13.6
43841,43837,Natural Instant Oatmeal,130,14,11.4
43857,43853,Maple Pecan Granola Clusters,57,14,3.6
44030,44026,Safari Cocoa Crunch Cereal,121,14,9.0
44035,44031,Pop-Tarts Frosted Strawberry/Frosted Brown Sugar Cinnamon Variety Pack Toaster Pastries,48,14,1.2
44117,44113,Organic Unfrosted Granny's Apple Pie Toaster Pastries,48,14,3.9
44191,44187,Protein Caramel Nut Chewy Bars,48,14,4.6
44224,44220,Organic Oat Bran Pancake & Waffle Mix,130,14,3.8
44297,44293,Organic Frosted Wildberry Acai Toaster Pastries,48,14,10.9
44315,44311,Scottish Oatmeal,130,14,9.0
44346,44342,Cinnamon Chex,121,14,11.9
44356,44352,Organic Quick Cooking Steel Cut Oats,130,14,4.7
44365,44361,Spoon Size Wheat 'n Bran Shredded Wheat Cereal,121,14,4.9
44389,44385,Cinnamon Toasters Cereal,121,14,1.1
44426,44422,Organic Old Fashioned Rolled Oats,130,14,11.4
44479,44475,Honey Bunches of Oats Honey Roasted with Almonds Cereal,121,14,12.9
44492,44488,Granola Whole Grain Honey Oat,57,14,4.5
44509,44505,Mixed Berry Crunch Protein Oatmeal,130,14,9.8
44565,44561,Gluten Free Lemon Streusel Muffins,48,14,9.2
44581,44577,Market Blend Handmade Granola,57,14,12.8
44598,44594,Special K Oats & Honey Cereal,121,14,2.6
44679,44675,Musli No. 1 Natural Body Power,121,14,5.5
44739,44735,"Granola, Apple Cinnamon",57,14,5.8
44764,44760,Swiss Muesli Original Recipe,121,14,8.4
44829,44825,Brown Rice Crisps,121,14,12.9
44894,44890,Strawberry Fruit & Grain Cereal Bars,48,14,4.0
44901,44897,Organic Honest O's Honey Nut Cereal,121,14,12.0
44933,44929,Strawberries & Cream Instant Oatmeal,130,14,3.6
44947,44943,Life Cereal,121,14,12.9
45072,45068,Nutri-Grain Harvest Blueberry Bliss Breakfast Bars,48,14,7.4
45085,45081,Gluten-Free Pancake Mix,130,14,5.6
45099,45095,"Granola, Gluten Free, Cranberry Orange Cashew",57,14,12.0
45116,45112,Butter Flavor Instant Grits,130,14,12.2
45172,45168,"Granola, Organic, Honey Cashew Vanilla",121,14,14.5
45223,45219,Gluten Free Pantry Muffin Mix,130,14,10.2
45273,45269,Hot Oats Apple Cinnamon,57,14,7.0
45299,45295,Cream of Buckwheat Cereal,130,14,8.3
45326,45322,Cherry Chocolate,57,14,11.8
45340,45336,Flax Plus Vanilla Almond Granola,57,14,8.4
45351,45347,Special K Chocolatey Delight Pastry Crisps,48,14,11.5
45354,45350,Special K Heavenly Caramel Brownies,121,14,6.7
45376,45372,Pop-Tarts Frosted Chocolate Fudge Toaster Pastries,48,14,11.6
45387,45383,Pop-Tarts Frosted Raspberry Toaster Pastries,48,14,7.9
45398,45394,Kellogg's Special K Strawberry Fruit Crisps 100 Calorie,48,14,5.2
45445,45441,Reese Puffs Peanut Butter Cereal,121,14,5.8
45496,45492,Cereal with Real Strawberries,121,14,5.3
45588,45584,Farmhouse Waffle & Pancake Mix,130,14,1.7
45600,45596,Smart Start Original Antioxidants Cereal,121,14,6.6
45667,45663,Honey Bunches of Oats Cereal With Real Apples & Cinnamon Bunches,121,14,11.4
45697,45693,Blueberry Pecan Mix Granola,57,14,11.8
45709,45705,Original Muesli Toasted Oats,121,14,10.3
45835,45831,Dipps Dark Chocolatey Granola Bars,48,14,4.4
45962,45958,"Cereal, Ancient Grain Granola + Puffs, Blueberry Hemp",57,14,10.8
45969,45965,Steel Cut Oats,130,14,10.6
46012,46008,Chocolate Toasted Oats,121,14,10.4
46062,46058,Multi Grain Cheerios,121,14,1.4
46091,46087,Gluten Free Homestyle Hot Oatmeal,130,14,5.2
46119,46115,Banana  Granola Cereal,57,14,10.0
46243,46239,Oat Fit Maple & Brown Sugar Instant Oatmeal,130,14,6.0
46282,46278,Berry Sprouted Blend Cereal,121,14,11.3
46322,46318,Buckwheat Pancake Mix,130,14,14.4
46394,46390,Special K Touch of Honey Granola,121,14,6.0
46486,46482,Apple Spice Granola,57,14,4.1
46535,46531,Power O's Chocolate cereal,121,14,10.0
46536,46532,Gone Nutty! Peanut Butter Pop-Tarts,48,14,2.1
46545,46541,Corn Flakes,121,14,14.3
46565,46561,Organic Superfood Oat Based Espresso Maca Mulberry Cereal,130,14,5.2
46577,46573,Raisin Granola Cereal,121,14,13.0
46645,46641,Veganic Sprouted Oat O's Cereal,121,14,14.7
46713,46709,Gluten Free Old Fashioned Rolled Oats,130,14,9.6
46816,46812,Natural Buttermilk Pancake & Waffle Mix,130,14,13.4
46834,46830,FiberPlus Antioxidants Protein Peanut Chewy Bars,48,14,8.2
46839,46835,Nutri-Grain Chocolate Raspberry Bar,48,14,8.6
46851,46847,Quick Cooking Rolled Oats Irish Oatmeal,130,14,9.6
46856,46852,Sunset Blend Gluten Free Granola,57,14,14.2
46872,46868,Organic Ancient Grains Granola,57,14,7.2
46948,46944,Honey'd Corn Flakes,121,14,3.2
47054,47050,Cocoa Krispies Cereal,121,14,12.1
47059,47055,7 Whole Grain Honey Puffs Cereal,121,14,13.0
47068,47064,Whole Wheat Blend Pancake & Waffle Mix,130,14,8.5
47240,47236,Protein with Dark Chocolate Granola,121,14,13.8
47370,47366,Raisin Bran Crunch Cereal,121,14,11.9
47432,47428,Protein & Fiber Hot Oatmeal Farmer's Market Berry Crumble,130,14,10.1
47465,47461,Urban Radish Blend Gluten Free Granola,57,14,4.1
47469,47465,Trifecta Blend Handmade Granola,57,14,14.1
47497,47493,"Granola, Super Seed & Fruit",57,14,3.2
47508,47504,Blueberry Breakfast Biscuits,48,14,8.4
47520,47516,Special K Fruit & Yogurt Cereal,121,14,4.4
47524,47520,Gluten Free Blueberry Breakfast Bars,48,14,9.1
47563,47559,Organic Instant Regular Oatmeal,130,14,3.8
47599,47595,Coconut Almond Protein Chewy Bars,48,14,13.4
47703,47699,Product 19 Cereal,121,14,12.3
47754,47750,Sweetened Bite Size Shredded Wheat Cereal,121,14,5.2
47765,47761,EnviroKidz Brown Sugar Maple Oatmeal,130,14,13.9
47842,47838,Oatmeal Blueberry Acai Flax Fruit Squeeze,121,14,12.9
47847,47843,Froot Loops Family Size Cereal,121,14,14.9
47875,47871,Toasted Oats Cereal,121,14,11.0
47897,47893,Steel Cut Irish Oatmeal,130,14,11.6
47945,47941,Special K Red Berries Cereal,121,14,4.8
47970,47966,Old Fashioned Rolled Oats,130,14,12.8
47999,47995,Weight Control Maple & Brown Sugar Instant Oatmeal,130,14,10.3
48011,48007,Flax Plus Raisin Bran Cereal,121,14,5.6
48044,48040,Kix Crispy Corn Puffs,121,14,9.9
48062,48058,Organic Honey'd Corn Flakes Cereal Gluten Free,121,14,10.9
48110,48106,Traditional Ancient Grains Hot Cereal,130,14,11.2
48162,48158,Blackberry Graham Soft-Baked Cereal Bars,48,14,4.6
48214,48210,Whole Wheat Blueberry Fig Bars,48,14,6.2
48385,48381,Blueberry Chia Buckwheat Muesli,57,14,4.1
48543,48539,Instant Gluten-Free Brown Sugar & Flax Oatmeal,130,14,5.2
48588,48584,Cocoa Dyno-Bites Cereal,121,14,3.3
48677,48673,Raw Pure & Simple Organic Bare with Flax Instant Multigrain Hot Cereal,130,14,13.0
48721,48717,Real Medleys Apple Walnut Oatmeal,130,14,1.1
48743,48739,Limited Edition Mini Trix Cereal,121,14,12.6
48746,48742,Quick 1 Minute Whole Grain Oats,130,14,5.9
48798,48794,Froot Loops Bloopers Cereal,121,14,1.2
48948,48944,Variety Pack of Gluten Free Instant Oatmeal,121,14,2.9
48959,48955,Chocolate Chip Crisp Bar,48,14,2.8
49004,49000,Blueberry Bliss Snack,48,14,7.3
49044,49040,Blueberry Minute Muffin,130,14,9.4
49083,49079,Special K Vanilla Almond Cereal,121,14,2.2
49111,49107,Nutri-Grain Raspberry Cereal Bars,48,14,1.3
49115,49111,Original Instant Oatmeal,130,14,2.9
49139,49135,"Cereal, Superfood, Acai Blueberry",121,14,6.6
49145,49141,Gluten Free Rice Chex,121,14,12.3
49245,49241,Organic Original Hot Oatmeal,130,14,13.7
49330,49326,Cereal Variety Fun Pack,121,14,9.1
49395,49391,Light and Fluffy Buttermilk Pancake Mix,130,14,2.0
49547,49543,Chocolate Cheerios Cereal,121,14,10.8
49637,49633,Shake 'N Pour Buttermilk Pancake Mix,130,14,14.2
49667,49663,Ultra Protein Power Crunch Peanut Butter N' Honey Granola,57,14,10.2
