,product_id,product_name,aisle_id,department_id,prices
25969,25968,Swordfish,15,12,21.7
25986,25985,Chicken & Apple Smoked Chicken Sausage,106,12,18.1
25987,25986,Blueberry Lemonade,31,7,5.1
25991,25990,Sweetened With Cane Sugar & Stevia Reduced Calorie Cola,77,7,7.4
25993,25992,Cristal Champagne,134,5,9.7
26007,26006,Deli Select Ultra Thin Smoked Ham Lunch Meat,96,20,10.4
26010,26009,Shade Grown Ground Coffee,26,7,7.8
26018,26017,Irish Breakfast Tea Bags,94,7,11.9
26041,26040,"Deli Fresh Honey Ham, 97% Fat Free, Gluten Free",96,20,6.7
26042,26041,Pub Burger,13,20,2.7
26043,26042,Blood Orange Chili Organic Drink,31,7,7.5
26048,26047,Tuna Salad,1,20,14.3
26057,26056,Old Rasputin Stout Beer,27,5,6.0
26059,26058,Original Cheese Dip,106,12,18.2
26068,26067,Mango Strawberry Moscato,62,5,12.5
26072,26071,Beef Polish Sausage,106,12,21.7
26077,26076,Gluten Free Corn Dogs,106,12,14.8
26078,26077,Cocktail Sausages,106,12,24.8
26080,26079,Carrot Juice,31,7,4.9
26087,26086,La Grand Dame Brut Champagne,134,5,1.6
26091,26090,Tuna Fillets Ventresca In Olive Oil,39,12,9.2
26102,26101,Spearmint Water,115,7,12.6
26110,26109,Bbq Pork Ribs,7,12,18.6
26112,26111,Classic Roast Ground Coffee,26,7,8.7
26116,26115,Beef Dinner Franks,106,12,10.4
26121,26120,Dogtown Pale Ale,27,5,14.7
26137,26136,Herbal Laxative Caffeine Free Herbal Tea,94,7,7.2
26139,26138,100% White Grape Juice,98,7,9.1
26148,26147,Organic Seitan,14,20,2.2
26156,26155,Bolthouse SB Parfait,31,7,4.4
26163,26162,Pepperoni And Cheese Snack Tray,13,20,10.6
26165,26164,Mango Twist Flavored Fruit Juice Cocktail Blend,31,7,3.4
26166,26165,Electrolyte Enhanced Water,115,7,8.5
26190,26189,Southwest Veggie Burger,14,20,7.8
26194,26193,Orange Juice To-Go,98,7,8.4
26206,26205,California Pinot Grigio,62,5,2.1
26208,26207,Light Brain Toniq,64,7,6.8
26209,26208,Pork Shoulder Roast,122,12,15.0
26213,26212,Frappuccino S'mores Chilled Coffee Drink,26,7,2.5
26223,26222,Organic Half & Half Iced Tea and Lemonade,98,7,3.6
26225,26224,Sparkling Lime Water,115,7,13.2
26228,26227,Old Vine Zinfandel,28,5,3.5
26230,26229,"Pinot Grigio, California",62,5,9.3
26232,26231,Raspberry Iced Tea Drink Mix Packets,90,7,14.4
26235,26234,Grand Reserve Belgium Ale,27,5,3.1
26239,26238,Storm Sports Drink,64,7,11.8
26246,26245,The Cutrer Chardonnay,62,5,13.2
26252,26251,Original Blend Medium Roast Ground Coffee,26,7,8.7
26253,26252,Atlantic Salmon Fillets,15,12,21.3
26273,26272,Premium Natural Mixers Club Soda,115,7,6.8
26294,26293,Organic Tart Cherry Juice,98,7,8.2
26295,26294,Organic Darjeeling Tea Bags,94,7,1.3
26307,26306,Orange Carrot Turmeric Mango Super Juice,98,7,9.2
26310,26309,Cold Pressed Watermelon Juice,98,7,13.1
26318,26317,Organic Lemonade,98,7,2.7
26319,26318,Pineapple Juice,98,7,7.3
26325,26324,Grass Fed Ground Beef,122,12,23.3
26329,26328,Beef Stew Meat Value Pack,7,12,22.2
26337,26336,Brut Rose,134,5,4.7
26339,26338,Pure Zero Silver Ice Energy Drink,64,7,13.9
26345,26344,Organic Mixed Berry Sipper Juice,98,7,5.2
26353,26352,Chicken Caesar Salad,1,20,10.9
26357,26356,H20 Cocolate Flavored Coconut Water,98,7,6.9
26366,26365,Red Label Scotch,124,5,4.4
26369,26368,Vanilla,26,7,9.3
26371,26370,With Caffeine Peach Mango on the go Drink Mix,90,7,1.6
26377,26376,Shrimp Spring Roll,13,20,14.6
26382,26381,#4 Natural Brown Coffee Filters,26,7,2.5
26383,26382,Decaf Vanilla Hazelnut Ground Coffee,26,7,4.3
26384,26383,Beef Cotto Salami,96,20,11.2
26413,26412,Fresh Lean Ground Turkey,49,12,14.9
26415,26414,Turkey Breast Cutlet,35,12,14.3
26417,26416,100% Real Tea Leaves Decaffeinated Tea Bags,94,7,14.7
26425,26424,"Pinot Grigio, California, 2006",62,5,11.7
26431,26430,Pork Loin Original,122,12,14.9
26434,26433,Light Cranberry and Concord Grape Juice Drink,98,7,2.5
26440,26439,Natural Berry Melon Flavor,64,7,5.8
26441,26440,Organic Protein Shake,64,7,14.4
26445,26444,Natural Brown Paper #2 Size Cone Coffee Filters,26,7,5.3
26450,26449,Organic PMS Cinnamon Herbal Tea,94,7,7.3
26451,26450,1893 Ginger,77,7,7.8
26454,26453,Organic SprouTofu Royal Thai Baked Tofu,14,20,7.7
26465,26464,Premium Green Tea Decaf Tea Bags,94,7,4.6
26491,26490,Bistro Favorites Black Forest Ham,96,20,3.5
26501,26500,Red Grape Juice Cocktail,98,7,9.1
26507,26506,Zesty Sriracha Carrot Hummus,67,20,5.4
26517,26516,The Original Tomato Cocktail Juice,98,7,14.1
26518,26517,Taster's Choice Decaf House Blend,26,7,6.0
26530,26529,Double Black Nitro Cold Brew Coffee,26,7,6.7
26534,26533,Smoked Norwegian Salmon,13,20,13.9
26542,26541,Organic Fruit & Vegetable Juice,31,7,14.5
26564,26563,Dry Pear Hard Cider,27,5,3.2
26567,26566,London Dry Gin,124,5,11.1
26576,26575,Cooked Classic Italian Sausage,106,12,8.2
26600,26599,Jasmine Green,31,7,8.4
26604,26603,Lemon Flower Sparkling Soda,115,7,4.1
26616,26615,Rev #2 Ham & Cheese,13,20,9.5
26621,26620,Peach Pear Flavored Sparkling Water,115,7,8.6
26624,26623,Java Loca Moca Coffee + Energy Drink,64,7,6.8
26636,26635,Medium Tomatillo Salsa,67,20,11.8
26656,26655,Natural Roast Beef,96,20,4.7
26661,26660,California Champagne Extra Dry,134,5,1.9
26667,26666,Pure Peppermint Herbal Tea,94,7,13.7
26668,26667,Peach Iced Tea Mix Packets,90,7,5.7
26671,26670,Mighty Dry Hard Cider,27,5,6.6
26672,26671,Kielbasa,106,12,21.3
26674,26673,Doubleshot Energy Mexican Mocha Coffee Drink,64,7,9.3
26688,26687,Beef Pastrami,96,20,2.6
26690,26689,Lime Diet Coke,77,7,10.0
26695,26694,Fume Blanc Wine,62,5,2.6
26702,26701,Maca Berry Probiotic Super Tea,94,7,13.0
26714,26713,"Juice Concentrate, Cranberry",98,7,1.7
26715,26714,Chicken Salad,1,20,3.4
26732,26731,Peach Guava Coconut Water,31,7,4.0
26739,26738,Original Cold Brew  Coffee With Milk,26,7,10.3
26741,26740,Sparklers Tangerine Mango,115,7,8.3
26755,26754,Single Malt Scotch Whiskey,27,5,5.1
26772,26771,Light Coffee with Milk Medium Roast Iced Coffee,26,7,7.9
26774,26773,Lite Cranberry Juice Cocktail,98,7,3.6
26778,26777,Espresso Italian Roast Coffee,26,7,4.5
26788,26787,White Grape 100% Juice,98,7,3.7
26792,26791,Fanta Strawberry Soda,77,7,4.9
26808,26807,Fat Tire Amber Ale - 12 CT,27,5,12.9
26809,26808,Black House Coffee Roasty Stout Beer,27,5,13.4
26810,26808,Black House Coffee Roasty Stout Beer,27,5,13.4
26825,26823,Espresso Coconut Water,31,7,9.2
26830,26828,Unsweetened 100% Cacao Cocoa Powder,90,7,2.7
26832,26830,Hummus Spicy Three Pepper,67,20,7.9
26835,26833,Red Wagon Organic Ground Coffee,26,7,10.9
26842,26840,Sparkling Beverage Orange Dry,115,7,8.2
26843,26841,Rejuvenate Vegetable and Fruit Juice,31,7,4.2
26844,26842,Boneless Beef Sirloin Steak,122,12,20.1
26847,26845,Relaxed Mind Tea Bags,94,7,2.0
26854,26852,Tropical Green Fruit & Vegetable Juice,98,7,8.0
26856,26854,Organic Decaffeinated Single Serve Instant Coffee,26,7,2.4
26868,26866,Unoaked Chardonnay,62,5,13.3
26872,26870,New England Clam Chowder,1,20,15.0
26880,26878,G Series Lime Cucumber Sports Drink,64,7,12.0
26894,26892,Everything Hummus,67,20,12.9
26911,26909,100% Raw Coconut Water With Fair Trade Coffee,115,7,11.6
26912,26910,100% Juice No Sugar Added Apple,98,7,9.7
26918,26916,Coke de Mexico Glass,77,7,12.1
26925,26923,Organic Mid Season Heirloom Apple Sauce,98,7,1.4
26926,26924,French Vanilla Light Roast K-Cup Packs Arabica Coffee,26,7,4.0
26937,26935,No Sugar Added Cranberry 100% Juice,98,7,12.8
26953,26951,Acai + 10 Superblend 100% Fruit Juice + Boosts,31,7,7.1
26962,26960,Schweiks Blend Whole Bean Coffee,26,7,8.6
26979,26977,Grape Power Juice,31,7,10.4
26984,26982,Straight Rye Whiskey,124,5,10.5
27005,27003,Black Raspberry Drink,115,7,13.2
27026,27024,Bottled Water,115,7,12.8
27035,27033,Microwave Ready Original Bacon,106,12,8.9
27036,27034,Daily Energy Packet,90,7,1.4
27038,27036,Virginia Brand Ham,7,12,13.8
27040,27038,Double Shot Espresso And Cream,26,7,10.9
27041,27039,"Iced Tea, Peach",94,7,12.9
27054,27052,Carrot 100% Juice,31,7,12.8
27058,27056,Beef Mini Bagel Dogs,106,12,19.6
27066,27064,85% Lean Natural Ground Beef,7,12,19.0
27067,27065,All Natural Chicken Drumsticks,35,12,23.5
27072,27070,Organic Green Dragon Tea,94,7,4.7
27074,27072,Zero,77,7,12.1
27079,27077,Guava Guayaba Nectar,31,7,13.9
27085,27083,Organic Coconut Aloe Water,98,7,11.1
27086,27084,100% Colombian Coffee,26,7,11.4
27087,27085,Mango Pineapple Salsa,67,20,3.2
27089,27087,Zero Drops Fruit Punch,90,7,1.1
27092,27090,Lemon Seltzer,115,7,12.0
27094,27092,Diet Lemonade Soda,77,7,12.0
27098,27096,Boneless & Skinless Chicken Breasts,49,12,21.6
27119,27117,Refresh Herbal Tea,94,7,5.1
27121,27119,Organic Ceremonial Matcha Green Tea,94,7,3.7
27126,27124,The Original Whole Bean Coffee,26,7,1.5
27127,27125,Fruit Punch Juice Boxes,98,7,1.5
27137,27135,Iced Tea with Peach Liquid Water Enhancer,90,7,9.0
27142,27140,Green Tea Decaf Lotus Blossom Green Tea Bags,94,7,1.3
27145,27143,Spicy Three Pepper Hummus,67,20,10.5
27146,27144,Organic Chocolate Rooibos Caffeine Free Tea,94,7,10.4
27150,27148,Cold Brew Unsweetened Black Iced Coffee,26,7,8.6
27174,27172,"Coconut Water, Real, with Pulp",98,7,6.0
27183,27181,Coffee Liquer,124,5,9.0
27191,27189,Turkey Smoked Sausage,106,12,15.1
27213,27211,Mahi Mahi Fillet,39,12,12.6
27218,27216,Macaroni Salad,1,20,10.3
27223,27221,Sangiovese,28,5,8.5
27250,27248,G-Series Rain Berry Thirst Quencher Sports Drink,64,7,1.4
27258,27256,Active Effervescent Electrolyte Supplement Sugar Free Fruit Punch Fruit,31,7,1.6
27262,27260,Cafe Latte Vanilla,98,7,1.8
27267,27265,Prohibition Ale,27,5,1.5
27276,27274,Organic Just Pomegranate Product,98,7,6.0
27277,27275,Pineapple Strawberry Sparkling Water,115,7,8.1
27283,27281,Jimmy Dean Fully Cooked Turkey Sausage Crumbles,106,12,18.2
27285,27283,Total Zero,64,7,6.1
27291,27289,Elbow Macaroni & Cheese Side Dished,13,20,3.7
27297,27295,Organic Limon Kombucha,31,7,6.9
27301,27299,Organic SprouTofu Firm Water Packed Tofu,14,20,6.6
27304,27302,Iced Tea Tea Bags,94,7,4.1
27318,27316,"Trop50 No Pulp Orange Juice w/ Calcium + Vitamin D, 50% Less Sugar & Calories",31,7,10.1
27320,27318,Organic Classic Green Tea,94,7,12.9
27322,27320,Black Tea Bags,94,7,5.1
27323,27321,Organic Dark Chocolate Protein Elixir,64,7,5.7
27327,27325,Alpine Spring Water,115,7,10.2
27334,27332,Turkey Polska Kielbasa,106,12,16.8
27337,27335,Earl Grey Black Tea,94,7,11.0
27343,27341,Watermelon Vodka,124,5,2.3
27346,27344,Uncured Genoa Salami,96,20,14.8
27358,27356,French Onion Dip,67,20,13.1
27359,27357,Pomegranate Pizzazz Herbal Tea Bags Caffeine Free All Natural,94,7,11.9
27362,27360,Boneless Skinless Chicken Breast Fillets,49,12,13.5
27368,27366,100% Apple Juice Original,98,7,14.3
27369,27367,Monoarabica Whole Bean Coffee,26,7,9.3
27378,27376,Buttery Caramel Light Roast Ground Coffee,26,7,2.2
27381,27379,Kosher Ground Beef,7,12,12.9
27382,27380,Shiitake Mushroom Rice Scooter,13,20,2.2
27390,27388,Lunchable Extra Cheesy Pizza,96,20,6.9
27392,27390,Organic Ginger with Chamomile Tea,94,7,3.8
27412,27410,"Merlot, California, 2004",28,5,5.3
27415,27413,100% Mighty Mango Juice Smoothie,31,7,3.1
27432,27430,Basket Style Coffee Filters 3 Inch Base,26,7,13.0
27458,27456,Organic Sparkling Apple-Pomegranate  Juice,77,7,5.8
27466,27464,Direct Trade House Blend Medium Roast Ground Coffee,26,7,13.5
27478,27476,Via Italian Roast Instant Coffee,26,7,8.5
27483,27481,Pomegranate Lemonade Tea,94,7,5.6
27484,27482,Turkey Sausage,106,12,24.5
27500,27498,Sugar Free Hibiscus Energy Drink,64,7,6.0
27510,27508,Drops Lemonade Water Enhancer,90,7,2.6
27514,27512,'Swingtop' Premium Lager,27,5,4.8
27516,27514,Maple Glazed Honey Ham,96,20,5.0
27521,27519,Bresaola,96,20,12.6
27531,27529,XO Extra Smooth Brandy,124,5,12.6
27545,27543,Pinot Grigio Delle Venezie,62,5,12.7
27553,27551,100% Juice Smoothie Orange Carrot Flavor,31,7,9.5
27561,27559,Lentil Crackers And Humus Classic,13,20,2.0
27566,27564,"Imitation Crab, Leg Style",15,12,9.1
27570,27568,Citrus Punch,98,7,12.2
27574,27572,Natural Casing Polska Kielbasa,96,20,5.6
27581,27579,Caramel with Almond Milk Iced Coffee,26,7,11.7
27582,27580,Single Barrel Bourbon Whiskey,124,5,4.0
27593,27591,Fit Lemon Lime Liquid Water Enhancer,90,7,9.3
27595,27593,Le Petite Fromage Garden Salsa Spreadable Cheese,1,20,5.7
27598,27596,Classic Original Hommus,67,20,5.5
27600,27598,Coconut Water Pineapple,115,7,13.6
27635,27633,Pomegranate Energy Shot,64,7,1.4
27638,27636,Seasoned Cooked & Sliced Beef Brisket with Jack Daniel's Glaze,7,12,16.0
27645,27643,Veggie Burgers,13,20,2.6
27651,27649,Pre-Sliced Black Forest Ham,96,20,2.5
27654,27652,Handmade Vodka,124,5,2.5
27657,27655,"Juice, Vegetable & Fruit, Fuel",31,7,4.4
27660,27658,Farms Thin Sliced Smoked Ham,96,20,9.8
27669,27667,"Kombucha, Ginger",31,7,2.1
27681,27679,Lime Juice From Concentrate,98,7,9.3
27696,27694,Constant Comment Black Tea Bags,94,7,11.3
27697,27695,Natural Chicken & Sage Breakfast Sausage,106,12,9.7
27699,27697,100% Natural America's Favorite Tea,94,7,5.8
27728,27726,Lemon Seltzer Water,77,7,6.1
27731,27729,Cold-Pressed Organic Orange,31,7,10.6
27736,27734,Blackberry Ginger Ale,77,7,4.3
27743,27741,Organic Extra Firm Cubed Tofu,14,20,5.7
27744,27742,Premium Deli Honey Ham,96,20,2.7
27748,27746,The Original Coney Island Natural Casing Beef Frankfurters,106,12,12.3
27758,27756,Colombian Peaks Whole Bean Coffee,26,7,8.7
27759,27757,Beef Salami,96,20,8.7
27762,27760,Black Cherry Liquid Water Enhancer,90,7,10.5
27766,27764,Chopped Chicken Livers,13,20,3.8
27774,27772,Tropical Green Tea Bags,94,7,8.4
27777,27775,40% Less Sugar Fruit Punch Juice Blend,98,7,3.9
27780,27778,Lemon Echinacea Organic Throat Coat Tea,94,7,5.9
27786,27784,Lemonade With Tea,115,7,4.0
27788,27786,Double Dark Chocolate Mate,94,7,3.0
27791,27789,Organic Masala Chai,94,7,4.5
27799,27797,Simply Cocoa Milk Chocolate,90,7,7.2
27802,27800,100% Pomegranate with Cranberry Juice,98,7,2.8
27816,27814,Vodka Citron,124,5,4.3
27819,27817,Fresh Medium Salsa,67,20,14.1
27835,27833,Large Diet Peach,94,7,1.3
27839,27837,Wild Purple Smash Sugar Free Drink Mix Packets,90,7,1.3
27842,27840,Icelandic White Ale 6 Pack,27,5,11.6
27854,27852,Diet Soda Cans,77,7,10.4
27856,27854,Organic Sweet & Spicy Caffeine Free Herbal Tea Bags,94,7,2.4
27858,27856,Stone Fruit 100% Fruit Juice Smoothie + Boosts,31,7,6.4
27859,27857,Dos Equis Amber Lager,27,5,2.3
27863,27861,The Amazing Prune Light Prune Juice Cocktail,98,7,11.7
27867,27865,Original Tomato Juice,98,7,11.3
27874,27872,Zero Calorie Iced Green Tea Raspberry,94,7,11.2
27887,27885,Malbec,28,5,5.6
27889,27887,Orange Mango Organic Thirst Quencher,98,7,13.0
27902,27900,Vegan Apple Maple Breakfast Sausage,14,20,1.4
27904,27902,Aloe Chunk Juice with Vitamin C,98,7,12.3
27908,27906,Imperial Champagne,134,5,13.6
27912,27910,Chicken Burrito Bowl,13,20,6.8
27923,27921,Cranberry Raspberry Juice Cocktail,98,7,13.1
27924,27922,Sun-Dried Tomato Spread,67,20,13.0
27946,27944,Organic Garlic Lovers Hummus,67,20,3.6
27952,27950,Pineapple Mango Coconut Water,31,7,4.1
27958,27956,Deli Snackers Turkey Breast/Ham/Mild Cheddar Cheese Portable Protein Pack,13,20,6.6
27960,27958,Chicken Drumsticks,35,12,17.7
27961,27959,Premium Indian Tonic Water,77,7,7.0
27965,27963,Classic Smoked Ham Steaks,7,12,11.1
27972,27970,Cooked Jumbo Shrimp,39,12,8.1
27981,27979,Diet Mountain Dew Soda,77,7,11.5
27987,27985,Smartwater Electrolyte Enhanced Water,115,7,7.1
27991,27989,Tropical + Carrot 100% Fruit & Vegetable Juice,31,7,5.8
27992,27990,Chicken Burrito,13,20,5.4
27993,27991,Champagne Brut,134,5,10.5
28002,28000,Recover Vanilla Protein Shake,64,7,7.0
28006,28004,Limonata Sparkling Beverage,115,7,11.6
28010,28008,Greek Salad,1,20,4.8
28024,28022,Extra Dry Vermouth,124,5,9.7
28026,28024,Thirst Quencher Berry,64,7,4.5
28042,28040,Decaf Lively Colombian Coffee K Cup,26,7,6.0
28046,28044,"Water, Natural Spring",115,7,14.0
28048,28046,Ham Steak,122,12,14.5
28056,28054,Roasted Red Pepper Hummus With Chips,67,20,6.9
28062,28060,100% Prune Juice,98,7,2.5
28068,28066,Double Espresso Cold Brew Coffee,26,7,3.5
28073,28071,Olive Hummus,67,20,9.7
28088,28086,Pineapple Orange Strawberry 100% Juice,31,7,9.0
28089,28087,Instant Espresso Sticks,26,7,11.2
28096,28094,Sonic Blood Orange Passion Flavored Dietary Supplement,64,7,3.2
28097,28095,"Energy Drink, Sports, Sugar Free, Natural Mango Flavor",64,7,7.6
28103,28101,Light Peach Mango Vegetable & Fruit Juice,98,7,4.4
28130,28128,French Roast Dark Coffee,26,7,7.2
28146,28144,Tabouli,1,20,2.0
28150,28148,100% Natural Seltzer Calorie-Free Raspberry Lime,115,7,5.3
28155,28153,Organic Coconut Lime Kombucha,31,7,13.6
28157,28155,Premium Lager Beer,27,5,13.5
28161,28159,Mild Sausage Patties,106,12,9.5
28166,28164,Not Your Father's Root Beer,77,7,1.7
28185,28183,"Franks, Beef, Deli Style, Bun Size",106,12,24.0
28216,28214,"Energy Drink, Organic, Pomegranate Acai",64,7,4.4
28221,28219,Ginger Peach Decaf Longevity Tea Bags,94,7,11.4
28226,28224,"Coffee Drink, Cappuccino",26,7,9.8
28229,28227,Zero calorie Sport Drink,64,7,9.2
28230,28228,Mesquite Smoked Turkey Breast,96,20,12.3
28235,28233,Original 100% Grape Juice,98,7,6.4
28238,28236,Orange Pineapple Blast Soda,77,7,3.5
28239,28237,Elderberry Passion Sparkling Probiotic Beverage,31,7,12.6
28240,28238,Original Belgian Wheat Beer,27,5,6.9
28241,28239,Bratwurst,106,12,20.5
28248,28246,Sweet Vermouth,124,5,5.7
28249,28247,Thai Lager Beer,27,5,14.1
28255,28253,Chicken Chorizo Sausage,106,12,13.8
28276,28274,Hibiscus Apricot Probiotic Tea Tonic,94,7,5.5
28282,28280,Bone In Chicken Breast,35,12,15.3
28295,28293,Country Ham Biscuit Slices,7,12,18.6
28298,28296,Lemon Lime Sparkling Water,115,7,13.7
28307,28305,Cream Stout,27,5,4.6
28310,28308,Loaded Cheddar Potato Bake Cups,13,20,14.2
28314,28312,White Tea Cucumber White Tea Bags,94,7,5.8
28337,28335,Rehab Energy Iced Tea Orangeade,64,7,7.6
28343,28341,Be Well Rooibos Red Probiotic Tea Bags,94,7,7.5
28344,28342,Pineapple Strawberry Naturally Essenced Sparkling Water,115,7,9.4
28359,28357,Edamame Hummus,67,20,9.2
28363,28361,Ethiopia Organic Coffee,26,7,13.8
28371,28369,Lite Italian Dry Salame,96,20,1.6
28375,28373,Original Rotisserie Chicken,13,20,12.6
28391,28389,Butternut Squash Lasagna,13,20,1.1
28395,28393,Organic Summer Pear Caffeine Free Soda,77,7,5.0
28396,28394,Classic Roast Instant Coffee,26,7,13.5
28398,28396,Decaf Chai Spice Tea Bags,94,7,10.5
28400,28398,Master Brew Kombucha Ginger,31,7,4.5
28428,28426,Organic Blood Orange Juice,31,7,2.9
28434,28432,Baby Back Pork Ribs,122,12,12.5
28438,28436,Deviled Egg Tray,13,20,4.8
28439,28437,Organic 85% Ground Beef,122,12,18.7
28444,28442,Coronita Beer Extra,27,5,13.0
28449,28447,Premium Coffee,26,7,2.6
28451,28449,"French Roast, Dark Roast K-Cups",26,7,1.4
28455,28453,Premium Old World Style Black Forest Ham,96,20,1.6
28459,28457,Lentil Curry,13,20,6.3
28462,28460,Original Whiskey,124,5,6.4
28470,28468,Veggie Canadian Bacon,14,20,10.3
28472,28470,Napa Reserve Chardonnay Wine,62,5,4.6
28480,28478,Organic Beef Chuck Roast,122,12,15.9
28487,28485,"Cabernet Sauvignon, North Coast, 2012",28,5,10.3
28488,28486,Master Blend Coffee,26,7,8.8
28494,28492,V-Fusion Concord Grape Raspberry Vegetable & Fruit 100% Juice,98,7,12.5
28501,28499,"Granny Smith, Tart Green Apple",27,5,3.3
28506,28504,Escapes Variety Pack,27,5,7.8
28509,28507,Organic Green Tea Lemongrass,94,7,2.3
28511,28509,Cabernet,28,5,1.6
28534,28532,Apple Cranberry 100% Juice,98,7,7.3
28539,28537,Hand-Formed Vegan Burger Patties,14,20,3.8
28553,28551,Organic Carrot Leafy Greens,31,7,8.1
28560,28558,Organic Irish Breakfast Black Tea,94,7,5.3
28562,28560,Natural Choice Smoked Deli Ham,96,20,10.0
28575,28573,Summer Pack Variety Bottles,27,5,10.1
28579,28577,No Pulp Orange Juice,31,7,4.3
28580,28578,Brown Ale,27,5,13.9
28592,28590,Chicken Breast Cutlets,49,12,14.3
28600,28598,Slightly Sweet Chai Tea Latte Concentrate,94,7,3.5
28612,28610,L'Orange Sparkling Natural Mineral Water,115,7,6.9
28613,28611,Asti Spumante,134,5,7.9
28614,28612,Prosecco Di Valdobbiadene Sparkling Wine,134,5,3.9
28615,28613,Organic Grapefruit Ginger Sparkling Yerba Mate,94,7,1.6
28617,28615,Baba Ghanouj,67,20,9.1
28621,28619,Cold Brew Coffee Vietnamese Coffee,26,7,4.6
28622,28620,King's Prize Ethiopia,26,7,11.4
28636,28634,Hard Salami,96,20,9.0
28643,28641,Diet Slim DailyWellness Tea,94,7,3.5
28647,28645,Pressed Bright Greens,98,7,4.0
28652,28650,Lattin's Country Cider,98,7,10.1
28655,28653,Bai Bubbles Bolivia Black Cherry,77,7,3.6
28680,28678,Salmon Burgers,13,20,14.1
28687,28685,"Ready Snax Fruit, Cheese & Flatbread Snack Pack",13,20,7.3
28699,28697,Ultra,27,5,13.1
28700,28698,Asian Noodle Salad,1,20,3.6
28709,28707,Caffeine Free Strawberry Soda,77,7,13.3
28713,28711,Tamale Pepper Cheese 3 Pk,13,20,6.3
28725,28723,Organic Green Tea Hibiscus,94,7,6.4
28736,28734,Iced Tea with Raspberry,31,7,6.8
28747,28745,Oven Roasted Turkey,96,20,12.1
28748,28746,On The Go Ice Raspberry,90,7,1.2
28751,28749,Clasico Instant Coffee,26,7,8.5
28755,28753,International Café Hazelnut,26,7,4.4
28758,28756,Deviled Eggs,13,20,5.1
28760,28758,Mandarin Soda,77,7,11.2
28761,28759,Mountain Chai Black & Spices Concentrate,94,7,9.0
28770,28768,Cracker Crunchers Chicken with Nestle Crunch Bar LunchMakers,13,20,3.7
28771,28769,Organic Apple Chicken Sausage,106,12,8.8
28772,28770,100% Florida Grapefruit Juice,98,7,14.2
28776,28774,Pork Chops,122,12,14.6
28784,28782,Zesty Lemon Hommus,67,20,14.3
28801,28799,Shredded Chicken,13,20,12.2
28822,28820,"Master Brew Kombucha, Grapefruit",31,7,12.8
28825,28823,Original Chicken Breast Nuggets,49,12,19.6
28829,28827,Classic Decaf Medium Decaffeinated Ground Coffee,26,7,11.5
28833,28831,Colombian Supreme Medium Roast Ground Coffee,26,7,14.2
28838,28836,Grapefruit Juice,31,7,7.5
28843,28841,"Veggie Juice Apple, Kiwi, Zucchini & Green Bean",98,7,8.3
28846,28844,Organic Black Tea,94,7,8.9
28854,28852,Double Spice Chai Black Tea,94,7,3.4
28857,28855,Organic 100% Juice Black Cherry,98,7,3.6
28858,28856,Refresh Ginger Ale Soda,77,7,1.6
28868,28866,Melograno e Arancia Sparkling Pomegranate & Orange Beverage,77,7,2.8
28872,28870,Original Spiced Rum,124,5,1.2
28873,28871,Keurig Breakfast Blend Decaf Light Roast Coffee K Cups,26,7,4.5
28874,28872,Lemon Flavor Iced Tea,94,7,14.7
28876,28874,Carrot Ginger Soup,1,20,6.2
28880,28878,Green Apple Ale,27,5,2.3
28886,28884,Home Squeezed Style Calcium & Vitamin D 100% Orange Juice,31,7,12.6
28888,28886,Organic Orange,98,7,7.3
28890,28888,"Turkey Breast, Honey Roasted, Lower Sodium",96,20,14.4
28895,28893,Hot Chocolate Mix,90,7,7.0
28902,28900,Black Label Center Cut Bacon,106,12,10.5
28904,28902,Ginger Turmeric Spice Almondmilk,31,7,14.3
28905,28903,Gourmet Selections K Cups Caramel Drizzle Coffee,26,7,1.3
28908,28906,Kale Blazer Juice,31,7,1.4
28910,28908,Coconut Aloe Vera Drink,98,7,9.1
28911,28909,Anytime Favorites Hickory Smoked Boneless Ham Steak,7,12,15.4
28915,28913,100% Lime Juice,98,7,10.9
28916,28914,Carmelized Onion Hummus,67,20,12.8
28927,28925,Taster's Choice Decaf House Blend Instant Coffee,26,7,8.0
28930,28928,Uncured Black Forest Ham,96,20,6.4
28940,28938,Refreshing White,62,5,11.4
28944,28942,Pure Coconut Water with Pineapple,98,7,4.8
28955,28953,Smoked Turkey,96,20,2.4
28956,28954,Classic Rotisserie Chicken,13,20,12.0
28968,28966,Blanc De Noir Champagne,134,5,7.5
28970,28968,Applewood Smoked Center Cut Uncured Bacon,106,12,14.2
28972,28970,Green Tea with Pomegranate,94,7,2.4
28975,28973,Smoked Turkey Drumstick,35,12,12.7
28977,28975,Organic Apple Juice 100%,98,7,8.7
28979,28977,Classic Roast Coffee K-Cups,26,7,14.3
28984,28982,Raspberry Twist Vodka,124,5,12.3
28988,28986,Mild Italian Chicken Sausage,106,12,12.1
28990,28988,Premium Wild-Caught Pink Salmon Lemon Pepper,15,12,8.4
28991,28989,Prickly Pear Water,77,7,4.6
28994,28992,Horchata con Ron Caribbean Rum with Real Dairy Cream,124,5,9.4
29000,28998,Mahi Mahi,39,12,12.9
29001,28999,Flank Steak,122,12,16.4
29006,29004,Classic Decaf Instant Coffee,26,7,2.8
29008,29006,Everyday Thin & Crispy Turkey Bacon,106,12,11.9
29010,29008,Lobster Tail,39,12,19.2
29022,29020,Whiskey,124,5,3.6
